"speaker","transcription","url","headlin","timing"
"Pete Hegseth","The pick is in, and the third pick of your presidency, it’s Amy Coney Barrett. How did you come to this pick, Mr. President?","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","00:20"
"Donald Trump","So we have a list of about 45 people, and it was set up over a period of time, a long period of time, in conjunction with a lot of other people that are very talented, conservative, but very talented people. And it was definitely a time for a woman. And so I had, I broke it down into five women, and this is a person who is just outstanding. A great student, a great scholar. Her professor, one of the most notable and actually the, probably one of the most respected at Notre Dame said that Amy was the best student that he ever had. He was there for many years. The best student. So that meant something because academics means something to me. And I’m just, I think it’s going to be really thrilling. I hope it goes smoothly. Perhaps it will, perhaps it won’t. I think it’s going to be very hard to dispute her qualifications or anything about her.","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","00:29"
"Pete Hegseth","When did you know, Mr. President? There’s been speculation about her name, reports a year ago that you may have been saving her for a Ginsburg opening? When was it crystal clear?","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","01:25"
"Donald Trump","Well, I’ve been very happy that the two people that we put on. It’s a very proud moment for a president to make choices. And if you look at Justice Gorsuch, or Justice, Kavanaugh, they’ve been just outstanding people, outstanding men. And it was time for a woman. I think I knew. I mean, there was thought of it last time, but I thought that at that time, Judge Kavanaugh, was Judge, was just very outstanding. And I just felt that this was the right time. I did consider her at that time, but when this happened with Justice Ginsburg, when this happened, this just seemed like a natural fit.","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","01:35"
"Pete Hegseth","There are reports you’ve spoken with her multiple times, met with her here at the White House. What did you talk about, Mr. President? Did you talk about any specifics cases?","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","02:21"
"Donald Trump","No, specifically I didn’t do that because in theory you, it’s nicer if you don’t. I guess you have no, you could talk about anything you want, but I just really got to know her a little bit, a little bit the last time. And when this was happening, in the process of happening, I called her and I said, “I’d like to have you come down.” And it just worked out very quickly and very well. I didn’t discuss certain concepts and certain things. And some people say you shouldn’t, I don’t see any reason why you shouldn’t, but I decided not to do it. And I think it gives her freedom to do what she has to do. She has to make rulings. But I think she’s going to make a lot of people, very proud. There’s also, there has been, I noticed there’s a tremendous clamoring for her. The public really, I’ve been seeing it. We’re all human, and I’ve been seeing it. There was a tremendous feeling that she was somebody that was going to be picked. I didn’t tell anybody, but a lot of people felt she was going to be picked.","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","02:28"
"Pete Hegseth","I want to dive right into the core issue for conservatives, for Evangelicals, for Catholics. Since 1973, there’s been a clamoring for a review and reversal of Roe v. Wade.","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","03:25"
"Donald Trump","Right.","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","03:37"
"Pete Hegseth","You sat down with our own Chris Wallace in 2016, Mr. President and said this. “If we put another two or three justices on the court, the overturn of Roe v. Wade will happen automatically in my opinion, because I’m putting pro-life justices on the court.” Would you like to see Roe challenged and overturned?","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","03:38"
"Donald Trump","So I didn’t think it was for me to discuss that with her, because it’s something she’s going to be ruling on. And this is what I was told, although I would have had the right to do that. But if you look at her past actions and rulings, I guess she maybe would be in the category that you mentioned. I don’t know. I can say this, that she is certainly conservative in her views and her rulings. And we’ll have to see how that all works out, but it will work out.","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","03:55"
"Pete Hegseth","Do you think a six to three court, with three of your picks on there, Mr. President would potentially rule on a life issue, on a Roe issue?","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","04:24"
"Donald Trump","It’s certainly possible, and maybe they do it in a different way. Maybe they’d give it back to the states. You just don’t know what’s going to happen. But I’ve been surprised. I’ve been surprised by some of the rulings that we’ve already had over the last year. You think you know somebody and then you get rulings that are a little bit different than you think could happen. So you never know what’s going to happen. Mostly, I’m looking for somebody that can interpret the Constitution as written. We say it all the time. And she is very strong on that. And it will be very interesting.","https://www.rev.com/blog/transcripts/donald-trump-interview-transcript-on-roe-v-wade-amy-coney-barrett-and-scotus","Donald Trump Interview Transcript on Roe v. Wade, Amy Coney Barrett, and SCOTUS","04:32"
