"speaker","transcription","url","headlin","timing"
"Donald Trump","We’re set for a tremendous success and success is going to bring unity. And it was bringing it before and then we got hit with the China virus and that certainly, you had to go back and I think we’ve done an incredible job with respect to that. Other than public relations, because, and I’m not sure that it’s possible to convince you of it because, you know, you people were not really convincible no matter what we did. But we’ve done an incredible job, not only in handling it, don’t forget we were expecting, and people were projecting 2.2 million people. We closed up the greatest economy in the history of the world, for any country, not just for our country, and we are now opening it up. We saved more than 2 million lives and did an incredible job with therapies and therapeutics and with, I think, maybe cures because frankly, some of this stuff is so good.","https://www.rev.com/blog/transcripts/donald-trump-remarks-to-rnc-staff-transcript-arlington-va-november-3","Donald Trump Remarks to RNC Staff Transcript Arlington, VA November 3","00:00"
"Donald Trump","But, if you look at the ventilator situation, we had a ventilator problem and now with all the work that everybody’s done, including Jared, people coming in from Silicon Valley, and now we’re sending the ventilators all over. I mean, all over the world now, all over the world, we’re producing them for other countries. But it’s been an incredible period of time. And I think that if you look at, and I say it and I say it proudly, we are rounding the corner, but the vaccines are coming out very soon. They’re having tremendous success, Johnson and Johnson, Moderna, Pfizer, and we’re going to have something, we’re going to have a very special year. Next year, I think is going to be more successful than it was last year. We had the best year we’ve ever had last year and I think we’re going to be right in that category for next year. So that’s very successful.","https://www.rev.com/blog/transcripts/donald-trump-remarks-to-rnc-staff-transcript-arlington-va-november-3","Donald Trump Remarks to RNC Staff Transcript Arlington, VA November 3","00:54"
"Speaker 2","Mr. President, have you written an acceptance speech and a concession speech?","https://www.rev.com/blog/transcripts/donald-trump-remarks-to-rnc-staff-transcript-arlington-va-november-3","Donald Trump Remarks to RNC Staff Transcript Arlington, VA November 3","01:46"
"Donald Trump","No, I’m not thinking about concession speech or acceptance speech yet. Hopefully we’ll be only doing one of those two and, you know, winning is easy. Losing is never easy, not for me it’s not. But I think we have, when you see rallies, the likes of which in the history of this country, probably in the history of the world, nobody’s ever seen before. There’s a tremendous love going on in this country and there’s really a tremendous unity. There’s a tremendous unity. Nobody’s ever seen that, where you take an airport and the airport is not big enough to hold the crowds. Nobody’s ever seen a thing like that. And our opposition, as you know, would have a few people sitting in circles and that’s okay. That’s not abnormal. That’s not abnormal, actually. I mean, that’s the way it is. But we would get crowds of 50,000 people, 45,000 people, more. Nobody’s ever seen anything like that. So, it was an honor. They’re great people. These are people that, they appreciate what we did and they also remember before I got there and before we all got there. This group has been with me, a lot of them are very young, but they’ve been with me, many of them for a long time, right? A long time. And I just want, I really came here to thank you all. And then I’m going to say and get immediately back to work. But I want to thank you.","https://www.rev.com/blog/transcripts/donald-trump-remarks-to-rnc-staff-transcript-arlington-va-november-3","Donald Trump Remarks to RNC Staff Transcript Arlington, VA November 3","01:50"
"Speaker 3","If you had one more day on the campaign trail, where would you go and what would you do?","https://www.rev.com/blog/transcripts/donald-trump-remarks-to-rnc-staff-transcript-arlington-va-november-3","Donald Trump Remarks to RNC Staff Transcript Arlington, VA November 3","03:36"
"Donald Trump","Well, we spent a lot of time in Pennsylvania. It’s always been a very good place for me. I went to college there, it’s always been good. I think Pennsylvania is very important. Florida is very important, obviously. A lot of people talked about Texas and Texas is, we will have a tremendous victory there based on, you know, everything that you see. This is no longer polls, this is now we’re looking at what’s happening.","https://www.rev.com/blog/transcripts/donald-trump-remarks-to-rnc-staff-transcript-arlington-va-november-3","Donald Trump Remarks to RNC Staff Transcript Arlington, VA November 3","03:39"
"Speaker 3","Are you worried about Pennsylvania?","https://www.rev.com/blog/transcripts/donald-trump-remarks-to-rnc-staff-transcript-arlington-va-november-3","Donald Trump Remarks to RNC Staff Transcript Arlington, VA November 3","04:05"
"Donald Trump","It will be a tremendous victory in Texas. I’m hearing we’re doing tremendously well in Arizona. I think we’re doing well all over. Yeah?","https://www.rev.com/blog/transcripts/donald-trump-remarks-to-rnc-staff-transcript-arlington-va-november-3","Donald Trump Remarks to RNC Staff Transcript Arlington, VA November 3","04:06"
"Speaker 4","When do think we’ll know? Should every vote be counted no matter how long it takes?","https://www.rev.com/blog/transcripts/donald-trump-remarks-to-rnc-staff-transcript-arlington-va-november-3","Donald Trump Remarks to RNC Staff Transcript Arlington, VA November 3","04:13"
"Donald Trump","Well, I think you’ll know possibly tonight, depending on the extent of a victory. I think you could know tonight. I think the ruling on Pennsylvania was an unfortunate one by the Supreme Court, because I think we should know what happens on the night. Let people put their ballots in earlier, but you have to have numbers. You can’t have these things delayed for many days and maybe weeks, you can’t do that. The whole world is waiting. This country is waiting, but the whole world is waiting. And a lot of shenanigans, a lot of bad things happen with ballots. When you say, “Oh, let’s devote days and days.” And all of a sudden the ballot count changes. And you take a look at Philadelphia, the history of Philadelphia politics. No, I don’t put people on their honor code. I don’t think it’s right and I think it’s a very dangerous thing that they’ve done with that decision and maybe their wisdom will change that decision or maybe we’ll go back and give them a right to change it. But that’s a terrible, it’s a very dangerous decision for this country, what they did with Pennsylvania and some others also.","https://www.rev.com/blog/transcripts/donald-trump-remarks-to-rnc-staff-transcript-arlington-va-november-3","Donald Trump Remarks to RNC Staff Transcript Arlington, VA November 3","04:17"
